kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
62,2.045833,-13.380002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.256251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-16.523750,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
63,2.079166,-13.220002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.139585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-16.059374,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
64,2.112500,-13.060002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.022918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.574696,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
65,2.145833,-12.900002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.906251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.071880,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
66,2.179166,-12.740002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.789585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.552587,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
67,2.212500,-12.580002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.672918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.020089,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
68,2.245833,-12.420002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.556251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.476868,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
69,2.279166,-12.260002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.439585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.925234,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
70,2.312500,-12.100002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.322918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.368321,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
71,2.345833,-11.940002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.206251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.808774,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
72,2.375000,-11.800002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.104168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.319226,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
73,2.408333,-11.640002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.987501,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.762224,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
74,2.441666,-11.480002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.870835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.210802,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
75,2.475000,-11.320002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.754168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.667458,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
76,2.508333,-11.160002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.637501,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.134744,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
77,2.541666,-11.000002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.520835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.615911,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
78,2.575000,-10.840002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.404168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.112850,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
79,2.608333,-10.680002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.287502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.627845,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
80,2.641666,-10.520002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.170835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.164147,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
81,2.675000,-10.360002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,10.054168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.722924,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
82,2.708333,-10.200002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.937502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.306048,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
83,2.741666,-10.040002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.820835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.916568,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
84,2.770833,-9.900002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.718752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.598016,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
85,2.804166,-9.740002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.602085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.262582,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
86,2.837500,-9.580002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.485418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.957351,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
87,2.870833,-9.420002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.368752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.683290,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
88,2.904166,-9.260002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.252085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.442720,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
89,2.937500,-9.100002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.135418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.234688,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
90,2.970833,-8.940002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.018752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.059514,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
91,3.004166,-8.780002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.902085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.918871,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
92,3.037500,-8.620002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.785418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.811056,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
93,3.070833,-8.460002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.668752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.735722,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
94,3.104166,-8.300003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.552085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.693789,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
95,3.137499,-8.140003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.435419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.682912,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
96,3.170833,-7.980003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.318752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.702098,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
97,3.199999,-7.840003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.216669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.743791,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
98,3.233333,-7.680003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.100002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.816686,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
99,3.266666,-7.520003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.983335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.916756,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
100,3.299999,-7.360003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.866669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.040939,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
101,3.333333,-7.200003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.750002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.186323,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
102,3.366666,-7.040003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.633335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.353749,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
103,3.399999,-6.880003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.516669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.538163,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
104,3.433333,-6.720003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.400002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.738823,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
105,3.466666,-6.560003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.283335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.953032,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
106,3.499999,-6.400003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.166669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.177544,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
107,3.533333,-6.240003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.050002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.409799,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
108,3.566666,-6.080003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.933335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.647277,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
109,3.595833,-5.940003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.831252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.856964,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
110,3.629166,-5.780003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.714585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.096331,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
111,3.662499,-5.620003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.597919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.332719,0.000000,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
